Book,Chapter,Verse,Text
Luke,10,20,"Ny-yeih ayns shoh ny gow-jee boggey, dy vel ny spyrrydyn biallagh diu: agh gow-jee boggey smoo, dy vel ny enmyn eu scruit ayns niau."
Luke,10,21,"Ayns yn oor cheddin ghow Yeesey boggey ayns e spyrryd, as dooyrt eh, Ta mee cur booise dhyt, O Ayr Hiarn niau as thalloo, dy vel oo er cheiltyn ny reddyn shoh vouesyn ta creeney as tushtagh, as dy vel oo er hoilshaghey ad da oikanyn: shen dy jarroo myr te, Ayr, sonshen myr ve mie ayns dty hilley's."
Luke,10,22,"Ta dy chooilley nhee er ny livrey dooys liorish my Ayr: as cha vel fys ec unnane erbee quoi yn Mac, agh yn Ayr; ny quoi yn Ayr, agh yn Mac, as eshyn da nee yn Mac eh y hoilshaghey."
Luke,10,23,"As hyndaa eh gys e ostyllyn, as dooyrt eh er-lheh, Bannit ta ny sooillyn ta fakin ny reddyn ta shiuish dy akin."
Luke,10,24,"Son ta mee ginsh diu, dy vel ymmodee phadeyryn as reeaghyn er ve aignagh dy akin ny reddyn shen ta shiuish er vakin, as cha vel ad er vakin ad; as dy chlashtyn ny reddyn ta shiuish dy chlashtyn, as cha vel ad er chlashtyn ad."
Luke,10,25,"As cur-my-ner, hass fer-ynsee dy row jeh'n leigh seose, erchee y phrowal eh, gra, Vainshter, cre t'orrym's dy yannoo dy vod eiraght y ve aym ayns y vea veayn?"
Luke,10,26,"Dooyrt eshyn rish, Cre ta scruit ayns y leigh? kys t'ou lhaih?"
Luke,10,27,"As dreggyr eshyn as dooyrt eh, Ver oo graih da'n Chiarn dty Yee lesh ooilley dty chree, as lesh ooilley dty annym, as lesh ooilley dty niart, as lesh ooilley dty aigney as da dty naboo myr dhyt hene."
Luke,10,28,"As dooyrt eh rish, T'ou er n'ansoor dy mie: jean shoh, as yiow yn vea."
Luke,10,29,"Agh v'eshyn booiagh eh-hene y heyrey, as dooyrt eh rish Yeesey, As quoi my naboo?"
Luke,10,30,"As dreggyr Yeesey, gra, Hie dooinney dy row sheese veih Jerusalem gys Jericho, as huitt eh mastey maarlee, rooisht eh jeh e choamrey, as lhott ad eh, as hie ad rhymboo, erreish daue y er vaagail eh lieh-varroo."
Luke,10,31,"As haghyr eh da saggyrt dy row goll sheese y raad shen; as tra honnick eh eh, hie eh shaghey er y derrey heu jeh."
Luke,10,32,"As myrgeddin Levite, tra v'eh ec yn ynnyd, haink eh as yeeagh eh er, as hie eh shaghey er y cheu elley."
Luke,10,33,"Agh haink Samaritan dy row, myr v'eh er e yurnah, raad v'eh: as tra honnick eh eh, va chymmey echey er."
Luke,10,34,"As hie eh huggey, as chiangle eh seose ny lhottyn echey, niee ad lesh ooil as feeyn, as hoie eh eh er e vaagh hene, as hug eh lesh eh gys thie-oast, as ghow eh kiarail jeh."
Luke,10,35,"As laa ny vairagh tra v'eh goll roish ghow eh daa pheesh dy argid as hug eh ad da mainshter y thie-oast as dooyrt eh rish, Gow kiarail jeh; as cre-erbee smoo vaarys oo er, eeck-ym dhyt eh, tra hig-ym reesht."
Luke,10,36,"Quoi nish jeu shoh nyn droor, t'ou uss dy smooinaghtyn, va ny naboo dasyn huitt mastey ny maarlee?"
Luke,10,37,"As dooyrt eh rish, Eshyn ren myghin y hoilshaghey er, Eisht dooyrt Yeesey rish, Immee, as jean uss er yn aght cheddin."
Luke,10,38,"Nish haink eh gy-kione, myr vad goll, dy jagh ad stiagh ayns balley beg dy row: as ren ben v'ayns shen enmyssit Martha, eh y chuirrey gys y thie eck."
Luke,10,39,"As va shuyr eck enmyssit Moirrey hoie myrgeddin ec cassyn Yeesey, clashtyn e ghoo."
Luke,10,40,"Agh va Martha tooillit lesh y phreish vooar vurree, as haink ee huggey, as dooyrt ee, Hiarn, nee dty aighey's eh dy vel my huyr er n'aagail y currym orryms my lomarcan dy hirveish er y cheshaght? abbyr r'ee er-y-fa shen, ee dy chooney lhiam."
Luke,10,41,"As dreggyr Yeesey, as dooyrt eh ree, Martha, Martha, t'ou ro-imneagh as seaghnit mysh ymmodee nheeghyn:"
Luke,10,42,"Agh un red ta ymmyrchagh. As ta Moirrey er reih yn ayrn vie shen, nagh bee er ny ghoaill ersooyl vo'ee."
Luke,11,1,"As haink eh gy-kione, myr v'eh ec padjer ayns ynnyd dy row, tra daag eh jeh, dy dooyrt fer jeh e ostyllyn rish, Hiarn ynsee dooinyn dy ghoaill padjer, myr dynsee Ean myrgeddin da ny ynseydee echeysyn."
Luke,11,2,"As dooyrt eh, Tra ghoys shiu padjer, abbyr-jee, Ayr ain t'ayns niau, Casherick dy row dty ennym. Dy jig dty reeriaght. Dty aigney dy row jeant er y thalloo, myr te ayns niau."
Luke,11,3,Cur dooin laa Iurg laa nyn arran gagh laa.
Luke,11,4,"As leih dooin nyn beccaghyn; son ta shinyn myrgeddin leih da dy chooilley unnane ta ayns lhiastynys dooin. As ny leeid shin ayns miolagh, agh livrey shin veih olk."
Luke,11,5,"As dooyrt eh roo, Quoi jiuish vees carrey echey, as hed huggey ec main-oie, as jir rish, Charrey, eeasee dou three bwilleenyn;"
Luke,11,6,"Son ta dooinney-mooinjerey dou, va er e yurnah, er jeet hym, as cha vel monney aym dy hoiaghey roish:"
Luke,11,7,"As freggyr-ee eshyn veih cheu-sthie gra, Ny boir mee: ta'n dorrys nish jeight, as ta my chloan 'sy lhiabbee marym; cha voddym girree dy chur dhyt."
Luke,11,8,"Ta mee gra riu, Ga nagh n'irree eh dy chur da, er-coontey dy nee e charrey eh: ny-yeih kyndagh rish yn jeeanid echey, irree eh, as ver eh da whilleen as vees eh ny eme."
Luke,11,9,"As ta mish gra riuish, Yeearree-jee, as yiow shiu: shir-jee, as nee shiu feddyn: bee-jee aignagh fosley y gheddyn, as bee eh er ny osley diu."
Luke,11,10,"Son ta dy chooilley unnane ta geearree, geddyn: as y fer ta shirrey, feddyn: as eshyn ta aignagh fosley y gheddyn, bee eh er ny osley da."
Luke,11,11,"My nee mac arran y hirrey er fer jiuish ta ny ayr, nee clagh ver eh da? ny my hirrys eh eeast, jean eh ayns ynnyd eeast ard-nieu y chur da?"
Luke,11,12,"Ny my hirrys eh ooh, jeb eh scorpion da?"
Luke,11,13,"My ta toiggal er-y-fa shen euish, ta olk, kys dy choyrt giootyn mie da nyn gloan; cre-woad smoo nee yn Ayr flaunyssagh eu yn Spyrryd Noo y choyrt dauesyn ta jannoo aghin huggey?"
Luke,11,14,"As v'eh tilgey magh drogh-spyrryd, as v'eh balloo. As haink eh gy-kione, tra va'n drogh-spyrryd er gholl ass dy loayr y balloo: as ghow yn pobble yindys."
Luke,11,15,"Agh dooyrt paart jeu, She liorish Beelzebub, yn ard drogh-spyrryd, t'eh castey drogh-spyrrydyn."
Luke,11,16,As va feallagh elley er-chee prowal eh shirrey er cowrey veih niau.
Luke,11,17,"Agh eshyn toiggal ny smooinaghtyn oc dooyrt roo, Ta dy chooilley reeriaght ta girree-magh n'oi hene, er ny choyrt mow: as thie ta n'oi hene goll naardey."
Luke,11,18,"As my ta'n jouyl girree-magh n'oi hene, kys nee yn reeriaght echey shassoo? er-y-fa dy vel shiu gra, dy nee liorish Beelzebub ta mish castey drogh-spyrrydyn."
Luke,11,19,"As my ta mish liorish Beelzebub castey drogh-spyrrydyn, quoi liorish ta ny mec eu hene dy chastey ad? bee adsyn er-y-fa shen ny briwnyn eu."
Luke,11,20,"Agh my ta mish liorish mair Yee tilgey magh drogh-spyrrydyn, fegooish dooyt ta reeriaght Yee er jeet erriuish."
Luke,11,21,"Tra ta dooinney-caggee eillit freayll arrey er e hie, ta e chooid sauchey."
Luke,11,22,"Agh tra ta fer stroshey na eh soiaghey er, as geddyn yn varriaght, t'eh goaill veih ooilley e eilley, huggey v'eh treishteil, as t'eh rheynn e chooid."
Luke,11,23,"Eshyn nagh vel lhiam, t'eh m'oi; as eshyn nagh vel chymsaghey marym, t'eh skeayley."
Luke,11,24,"Tra ta'n spyrryd neu-ghlen er gholl ass dooinney, t'eh shooyll trooid faasaghyn fadaneagh, chee aash, agh ayns fardail, eisht t'eh gra, Hem reesht gys my hie, veih haink mee."
Luke,11,25,"As tra t'eh cheet, t'eh dy gheddyn eh sceabit as soit magh dy stooamey."
Luke,11,26,"Eisht t'eh goll as goaill marish shiaght spyrrydyn elley, ny smessey na eh-hene, as t'ad goll stiagh as cummal ayns shen: as ta stayd yerrinagh yn dooinney shen ny s'doogh na'n toshiaght."
Luke,11,27,"As haink eh gy-kione, myr v'eh loayrt ny goan shoh, dy hrog ben dy row jeh'n cheshaght seose e coraa, as dooyrt ee rish, Bannit ta'n vrein ren oo y ymmyrkey, as ny keeaghyn t'ou er yiole."
Luke,11,28,"Agh dooyrt eshyn, Dy jarroo foddey s'bannee t'adsyn ta clashtyn goo Yee, as freayll eh."
Luke,11,29,"As tra va'n pobble er nyn jaglym chion dy cheilley, ghow eh toshiaght dy ghra, s'drogh y cheeloghe shoh: t'ad shirrey cowrey, as cha bee cowrey er ny choyrt daue, agh cowrey yn phadeyr Jonas."
Luke,11,30,"Son myr va Jonas ny chowrey da ny Nineviteyn, er yn aght cheddin neesht vees Mac y dooinney da'n cheeloghe shoh."
Luke,11,31,"Nee ben-rein y jiass girree seose ayns briwnys noi deiney yn cheeloghe shoh, as ad y gheyrey: son haink ish veih ardjyn sodjey magh y thallooin dy chlashtyn creenaght Solomon; as cur-my-ner, ta fer syrjey na Solomon ayns shoh."
Luke,11,32,"Nee deiney Nineveh girree seose ayns briwnys, as y cheeloghe shoh y gheyrey: son ghow adsyn arrys ec preacheil Yonas; as cur-my-ner, ta fer syrjey na Jonas ayns shoh."
Luke,11,33,"Cha vel dooinney erbee, tra t'eh er voaddey cainle, dy choyrt ee ayns ynnyd follit, ny fo saagh; agh ayns cainleyr, dy vod adsyn ta cheet stiagh yn soilshey y akin."
Luke,11,34,"Yn tooill ta cur soilshey da'n chorp: shen-y-fa tra ta dty hooill glen, bee dty chorp ooilley ayns slane soilshey: agh tra ta lheamys er dty hooill, bee dty chorp myrgeddin ayns slane dorraghys."
Luke,11,35,Cur twoaie er-y-fa shen nagh bee yn soilshey ta aynyd ny ghorraghys.
Luke,11,36,"My ta ooilley dty chorp er-y-fa shen ayns slane soilshey, gyn dorraghys ayns ayrn erbee, bee yn clane sollys, myr t'ou, tra ta soilshey sollys ayd veih cainle,"
Luke,11,37,"As myr v'eh loayrt, chuir Pharisee dy row eh gys jinnair marish: as hie eh stiagh, as hoie eh sheese gys bee."
Luke,11,38,"As tra honnick yn Pharisee shoh, ghow eh yindys nagh niee eh (e laueyn) roish jinnair."
Luke,11,39,"As dooyrt y Chiarn rish, Nish ta shiuish Phariseeyn glenney yn cappan as y claare er cheu-mooie: agh ta'n cheu-sthie eu lane dy hranlaase as dy olkys."
Luke,11,40,"Gheiney vee-cheaylagh, nagh nee eshyn ren y cheu-mooie, ren y cheu-sthie myrgeddin?"
Luke,11,41,"Agh cur-jee lheid as t'eu da ny boghtyn: as cur-my-ner, bee dy chooilley nhee glen diu."
Luke,11,42,"Agh smerg diuish Phariseeyn: son ta shiu jagheenys mynthey, rue, as dy chooilley horch dy lossreeyn, agh s'beg ta shiu soiaghey jeh briwnys as graih Yee: ad shoh lhisagh shiu v'er n'yannoo, gyn faagail y chooid elley gyn jannoo."
Luke,11,43,"Smerg diuish Phariseeyn: son shynney lhieu ny ard-stuill ayns ny kialteenyn, as sleih dy vannaghey diu ayns ny margaghyn."
Luke,11,44,"Smerg diuish scrudeyryn as Phariseeyn, chrauee-oalsey: son ta shiu myr oaiaghyn nagh vel ry-akin, as ny deiney ta shooyl harrystoo, cha vel fys oc dy vel ad ayn."
Luke,11,45,"Eisht dreggyr fer jeh fir-ynsee yn leigh, as dooyrt eh rish, Vainshter, liorish shen y ghra, t'ou dy oltooan shinyn myrgeddin."
Luke,11,46,"As dooyrt eh, Smerg diuish neesht fir-ynsee yn leigh son ta shiu laadey deiney lesh erraghyn doillee dy ve er nyn ymmyrkey, as cha vel shiu hene bentyn rish ny er raghyn lesh unnane jeh nyn meir."
Luke,11,47,"Smerg diuish: son ta shiu troggal lhiaghtyn ny phadeyryn, as ny ayraghyn eu ren y varroo ad."
Luke,11,48,"Dy firrinagh ta shiu gymmyrkey feanish dy vel shiu lowal jeh jannoo ny ayraghyn eu: son ren adsyn dy jarroo y varroo ad, as ta shiuish coamrey ny lhiaghtyn oc."
Luke,11,49,"As shoh yn oyr ta creenaght Yee er ghra, Ver-ym huc phadeyryn, as ostyllyn, as paart jeu nee ad y varroo, as tranlaase y yannoo orroo:"
Luke,11,50,Dy vod fuill ooilley ny phadeyryn v'er ny gheayrtey er-dy hoshiaght y theihll v'er ny chooilleeney er y cheeloghe shoh
Luke,11,51,"Veih fuill Abel gys fuill Zacharias ren cherraghtyn eddyr yn altar as y chiamble: dy firrinagh ta mee gra riu, dy bee eh er ny chooilleeney er y cheeloghe shoh."
Luke,11,52,"Smerg diu fir-ynsee yn leigh: son ta shiu er ghoaill ersooyl ogher yn ysseree: cha jagh shiu stiagh shiu hene, as adsyn va goll stiagh, ren shiu y lhiettal."
Luke,11,53,"As tra v'eh er ghra ny reddyn shoh roo, ren ny scrudeyryn as ny Phariseeyn toshiaght dy eginaghey, as dy ghreinnaghey eh dy loayrt jeh ymmodee reddyn:"
Luke,11,54,"Lhie ayns farkiaght er e hon, as shegin er tayrtyn red ennagh ass e veeal son oyr plaiynt n'oi."
Luke,12,1,"Nish mysh y traa shen va ymmodee erskyn-earroo dy leih er nyn jaglym cooidjagh, ayns wheesh as dy row ad stampey yn derrey yeh er yn jeh elley, ghow eh toshiaght dy ghra rish e ostyllyn, Erskyn ooilley bee-jee twoaiagh jeh soorid ny Phariseeyn, ta shen dy ghra, craueeaght oalsey."
Luke,12,2,"Son cha vel nhee erbee follit nagh jig gys soilshey; ny kiellit, nagh jig er-ash."
Luke,12,3,"Shen-y-fa cre-erbee ta shiuish er loayrt ayns y dorraghys, bee eh er ny chlashtyn ayns y toilshey: as shen ta shiu er ghra myr hannish, ayns shamyryn, bee eh er ny ockley magh er mullagh ny dhieyn."
Luke,12,4,"As ta mee gra riuish, my chaarjyn, Ny gow-jee aggle rouesyn varrys y corp, as ny lurg shen nagh vel arragh oc oddys ad y vannoo."
Luke,12,5,"Agh ver-yms raaue diu quoi roish ghoys shiu aggle: Gow-jee aggle roishyn, echey ta pooar, erreish da v'er varroo dy hilgey ayns niurin; dy jarroo ta mee dy ghra riu, Gow jee aggle roishyn."
Luke,12,6,"Nagh vel queig sperriu er nyn greck son daa farling, as cha vel unnane oc jarroodit kiongoyrt rish Jee?"
Luke,12,7,"Agh ta eer renaigyn nyn ghing ooilley er nyn earroo. Ny gow-jee aggle er-y-fa shen: ta ny smoo dy ve soit jiuish, na jeh ymmodee sperriu."
Luke,12,8,"Myrgeddin ta mee gra riu, Quoi-erbee ghoys rhyms kiongoyrt rish deiney, nee yn Mac dooinney myrgeddin goaill rishyn kiongoyrt rish ainleyn Yee."
Luke,12,9,"Agh bee eshyn obbys mie fenish deiney, er ny obbal fenish ainleyn Yee."
Luke,12,10,"As quoi-erbee loayrys fockle noi Mac y dooinney, bee eh er ny leih da: agh dasyn ta loayrt goan-mollaghtagh noi yn Spyrryd Noo, cha bee eh er ny leih."
Luke,12,11,"As tra ver ad lhieu shiu gys ny quaiylyn, as gys fir-reill as pooaraghyn, ny bee-jee imneagh kys ny cre nee shiu y reggyrt, ny cre nee shiu y ghra:"
Luke,12,12,"Son ynsee yn Spyrryd Noo diu, ayns yn oor cheddin cre lhisagh shiu y ghra."
Luke,12,13,"As dooyrt fer jeh'n cheshaght rish Vainshter, loayr rish my vraar eh dy rheynn yn eiraght rhym."
Luke,12,14,"As dooyrt eh rish, Ghooinney, quoi t'er my hoiaghey's seose son briw ny rheynneyder harrishdiu?"
Luke,12,15,"As dooyrt eh roo, Gow-jee tastey, as cur-jee twoaie jeh saynt: son cha vel maynrys bea yn dooinney lhie ayns mooarane e chooid-seihlt."
Luke,12,16,"As loayr eh coraa-dorraghey roo, gra, Ren thalloo dooinney berchagh dy row mess y chur magh dy palchey."
Luke,12,17,"As smooinee eh rish hene, gra, Cre share dou jannoo, tra nagh vel boayl tashtee aym dy ghoaill my hroar?"
Luke,12,18,"Eisht dooyrt eh, Shoh nee'm y yannoo: Lhieg-ym my hoaltyn, as trog-ym soaltyn smoo; as shen y raad nee'm ooilley my vess as my chooid y hashtey."
Luke,12,19,"As jir-ym rish my annym, O my annym, ta mooarane cooid ayd tashtit seose cour ymmodee bleeantyn: gow dty aash, ee, iu, as bee gennal."
Luke,12,20,"Agh dooyrt Jee rish, Uss ommydan yn oie noght vees dty annym er ny ghoaill void: quoi lesh eisht vees yn chooid shen t'ou uss er jaglym?"
Luke,12,21,"Myr shoh ta eshyn ta tashtey seose berchys ny chour hene, as nagh vel berchagh ass lieh Yee."
Luke,12,22,"As dooyrt eh rish e ostyllyn, Shen y fa ta mish gra riuish, Ny bee-jee imneagh son nyn mea, cre nee shiu y ee: ny son nyn girp, cre ver shiu miu."
Luke,12,23,"Ta'n vea ny smoo dy ve soit jeh na beaghey, as y corp na coamrey."
Luke,12,24,"Smooinee-jee er ny fee: son cha vel ad cuirr, ny buinn: cha vel thie stoyr ny soalt oc, as ta Jee dyn meaghey ad: As nagh vel shiuish foddey share na ny eeanlee?"
Luke,12,25,Quoi jiuish liorish smooinaghtyn dy imneagh oddys un chubit y chur gys e yrjid hene?
Luke,12,26,"Mannagh vod shiuish wheesh shen hene y yannoo, cre'n-fa ta shiu imneagh son y chooid elley?"
Luke,12,27,"Gow-jee tastey jeh lileeyn ny magher agh kys t'ad gaase, cha vel ad tooilleil, chamoo t'ad sneeu: as foast ta mee gra riu, nagh row Solomon ayns ooilley e ghloyr er ny choamrey myr unnane jeu shoh."
Luke,12,28,"My ta Jee eisht myr shoh coamrey blaa ny magheragh, ta jiu 'sy vagher, as mairagh ceaut ayns yn oghe: nagh jean eh foddey smoo er nyn son euish, O gheiney faase-chredjuagh?"
Luke,12,29,"As ny bee-jee seaghnit mysh cre ee-ys, ny cre iu-ys shiu, chamoo bee-jee jeh aigney imneagh nagh bee eh twoaiagh jeh, as giaree eh eh veih my-cheilley, as pointee eh e chronney marish y vooinjer vee-chredjuagh."
Luke,12,30,Son er ooilley ny reddyn shoh ta ashoonyn y theihll dy jeean aggindagh: agh ta fys ec yn Ayr eu dy vel shiu feme ny reddyn shoh.
Luke,12,31,"Agh shir-jee hoshiaght reeriaght Yee, as bee shiu jeant magh lesh ooilley ny reddyn shoh."
Luke,12,32,Ny gow-jee aggle my hioltane veg; son she aigney-mie nyn Ayr eh; dy chur diuish yn reeriaght.
Luke,12,33,"Creck-jee ny t'eu, as cur-jee da ny boghtyn: kiare-jee diu hene sporranyn nagh naase shenn, berchys ayns ny niaughyn nagh vel failleil, raad nagh vel y maarliagh cheet er-gerrey, ny'n lhemeen cur mow."
Luke,12,34,"Son raad ta nyn merchys, shen y raad vees y cree eu myrgeddin."
Luke,12,35,"Lhig da ny meeghyn eu ve cryssit, as ny cainleyn eu foaddit;"
Luke,12,36,"As shiu hene goll-rish deiney ta farkiaght son cheet-thie nyn Jiarn veih'n vannish, ec y cheet echey tra nee eh cronkal dy vod ad fosley da chelleeragh."
Luke,12,37,"Bannit ta ny sharvaantyn shen yiow yn Chiarn er nyn arrey, tra hig eh: dy firrinagh ta mee gra riu, dy gryss eh e gharmad mysh, as dy der eh orroo soie sheese gys bee, as dy jig eh magh dy hirveish orroo."
Luke,12,38,"As my hig eh ayns yn nah arrey, ny my hig eh ayns y trass arrey, as ad y gheddyn myr shen, bannit ta'n vooinjer cheddin."
Luke,12,39,"As shoh toig-jee, dy beagh fys er ve ec mainshter y thie cre'n oor veagh y maarliagh er jeet, veagh eh er ve er e arrey, as cha lhiggagh eh da e hie v'er ny vrishey stiagh."
Luke,12,40,Bee-jee shiuish myrgeddin er-y-fa shen er nyn arrey: son hig Mac y dooinney ec oor nagh vel shiu smooinaghtyn er.
Luke,12,41,"Eisht dooyrt Peddyr rish, Hiarn nee orrinyn t'ou cheet 'sy choraa-dorraghey shoh, ny myrgeddin er ooilley?"
Luke,12,42,"As dooyrt y Chiarn, Quoi eisht yn stiurt firrinagh as creeney shen nee e hiarn y yannoo ny er-reill er lught e hie, dy hirveish orroo nyn meaghey ayns traa cooie?"
Luke,12,43,"S'maynrey yn charvaant cheddin, yiow e hiarn tra hig eh jannoo myr shen."
Luke,12,44,"Ayns firrinys ta mee gra riu, dy der eh da yn stiurtys er ooilley e chooid."
Luke,12,45,"Agh my jir y charvaant shen ayns e chree, Ta my hiarn lhiggey shaghey dy heet; as goaill er dy woalley ny fir-vooinjerey, as ny inneenyn, as dy ee, as dy iu, as dy ve er meshtey."
Luke,12,46,"Hig chiarn y charvaant shen ec laa nagh bee eh jeeaghyn er e hon, as ayns oor nagh bee eh twoaiagh jeh, as giaree ehe eh veih my-cheilley, as pointee eh e chronney marish y vooinjer vee-chredjuagh."
Luke,12,47,"As y charvaant shen va toiggal aigney e hiarn, as nagh dooar eh-hene aarloo, as nagh ren cordail rish e aigney, s'mooar vees y kerraghey echey."
Luke,12,48,"Agh eshyn nagh row toiggal, as ren foiljyn va toilliu kerraghey, cha bee yn kerraghey echey cha trome. Son da quoi erbee ta mooarane er ny choyrt, ersyn vees mooarane er ny hirrey: as da quoi-erbee ta lane currit er e churrym, veihsyn nee sleih jeeaghyn son ny smoo"
Luke,12,49,"Haink mish dy chur aile er y thalloo, as cre ta my yeearree, agh dy bee eh hannah er ny oaddey?"
Luke,12,50,"Agh ta bashtey ayms dy ve er my vashtey lesh, as kys ta mee eginit, derrey vees eh er ny chooilleeney?"
Luke,12,51,"Vel shiu smooinaghtyn dy daink mish dy chur shee er y thalloo? Cha nee, ta mee gra riu, agh anvea."
Luke,12,52,"Son veih shoh magh bee queig ayns un thie noi-ry-hoi, three noi jees, as jees noi three."
Luke,12,53,"Bee yn ayr noi yn mac, as y mac noi yn ayr; yn voir noi yn inneen, as yn inneen noi yn voir yn voir-'sy-leigh noi e ben chleuin, as y ven-chleuin noi e moir-'sy-leigh."
Luke,12,54,"As dooyrt eh myrgeddin rish y pobble, Tra heeys shiu bodjal troggal ass y sheear; chelleeragh ta shiu gra, Ta frass cheet; as shen myr te."
Luke,12,55,"As tra ta'n gheay-jiass sheidey, ta shiu gra, Bee chiass ayn, as te cheet gy-kione."
Luke,12,56,"Chrauee-oalsey, ta shiu son baght y ghoaill jeh neeal yn aer as y thalloo: agh kys te nagh vel shiu goaill baght jeh'n earish shoh?"
Luke,12,57,As cre'n-fa myrgeddin nagh vel shiu eer j'iu hene briwnys shen ny ta cairagh?
Luke,12,58,"Tra t'ou goll fenish yn er-reill marishyn ta ec streeu rhyt, jean ny oddys oo er y raad dy gheddyn rea rish; er-aggle dy dayrn eh lesh oo gys y vriw, as dy livrey yn briw oo da'n tidoor, as dy dilg eh shen oo ayns pryssoon."
Luke,12,59,"Ta mee ginsh dhyt, nagh jig oo magh ass shen derrey t'ou er n'eeck yn farling s'jerree."
Luke,13,1,"Va kionfenish ec y traa shen paart dinsh y da mychione ny Galileanee, yn uill oc va Pilate er gheayrtey maStey (filill) ny ourallyn oc."
Luke,13,2,"As dreggyr Yeesey as dooyrt eh roo, Vel shiuish sheiltyn dy row ny Galileanee shoh nyn beccee erskyn ooilley ny Galileanee, er-y-fa dy duillee ad lheid y baase?"
Luke,13,3,"Ta mee ginsh diu, Nagh row: agh mannagh gow shiuish arrys, nee shiu ooilley myrgeddin cherraghtyn."
Luke,13,4,"Ny yn hoght-jeig shen, orroo ren y toor nyns Siloam tuittym, as ad y varroo, vel shiu smooinaghtyn dy row ad nyn beccee erskyn ooilley cummaltee Yerusalem?"
Luke,13,5,"Ta mee ginsh diu, Nagh row: agh mannagh gow shiuish arrys, nee shiu ooilley myrgeddin cherraghtyn."
Luke,13,6,"Loayr eh myrgeddin yn coraa-dorraghey shoh: va dooinoey dy row va billey-figgagh echey soit ayns e gharey-feeyney, as haink eh dy yeeaghyn row mess er, as cha dooar eh veg."
Luke,13,7,"Eisht dooyrt eh rish y ghareyder, Cur-my-ner, ny three bleeaney shoh ta mee er jeet dy yeeaghyn voin mess er y villey-figgagh shoh, as cha vel mee geddyn veg: giare sheese eh, cha vel eh agh goaill seose room hallooin."
Luke,13,8,"As dreggyr eshyn as dooyrt eh rish, Hiarn, lhig da shassoo blein elley, derrey neem's reurey mygeayrt y mysh as lhiassaghey eh."
Luke,13,9,"As my nee eh mess y ymmyrkey, s'mie shen: as mannagh jean, foddee oo ny lurg shen y ghiarey sheese eh."
Luke,13,10,As v'eh gynsaghey ayns unnane jeh ny synagogueyn er y doonaght.
Luke,13,11,"As cur-my-ner va ben ayns shen seaghnit lesh spyrryd doghanagh rish hoght bleeaney jeig, as v'ee crybbit dy cheilley, as cha dod ee er aght erbee ec hene y yeeraghey."
Luke,13,12,"As tra honnick Yeesey ee, deie eh urree huggey, as dooyrt eh r'ee, Ven, t'ou er dty eaysley veih dty ghoghan."
Luke,13,13,"As hug eh e laueyn urree; as er-y chooyl v'ee er ny yannoo jeeragh, as ren ee Jee y ghloyraghey."
Luke,13,14,"As dreggyr fer-reill yn synagogue lesh jymmoose, er-yn-oyr dy row Yeesey er lheihys er laa yn doonaght, as dooyrt eh rish y pobble, Ta shey laa ayn ry-hoi gobbraghey: er ny laghyn shen er-y-fa shen tar-jee dy ve er nyn lheihys, as cha nee er laa yn doonaght."
Luke,13,15,"Eisht dreggyr y Chiarn eh, gra, Er crauee-oalsey, nagh vel dagh fer jiuish er y doonaght feaysley e ghow ny e assyl veih'n staik, as dy chur lesh magh dy ushtaghey eh?"
Luke,13,16,"As nagh lhisagh y ven shoh ta ny hinneen da Abraham, ee ta satan er chiangley, cur-my-ner ny hoght bleeaney jeig shoh, ve er ny eaysley veih yn vondiaght shoh er laa yn doonaght?"
Luke,13,17,"As tra v'eh er loayrt ny goan shoh, ghow ooilley e noidyn nearey: agh va ooilley yn pobble ayns ard-voggey son ooilley ny reddyn gloyroil va jeant liorishyn."
Luke,13,18,"Eisht dooyrt eh, Cre ta reeriaght Yee goll-rish? as cre gys nee'm y hoylaghey eh?"
Luke,13,19,"Te goll-rish grine dy rass mustard, ren dooinney y ghoaill, as y hilgey ayns e gharey, as daase eh, as haink eh dy ve ny villey vooar: as ren eeanlee yn aer fastee y ghoaill ayns ny banglaneyn echey."
Luke,13,20,"As reesht dooyrt eh, Cre gys nee'm reeriaght Yee y hoylaghey?"
Luke,13,21,"Te goll-rish soorid, ren ben y ghoaill as follaghey ayns three towseyn dy veinn, derrey va'n clane soorit."
Luke,13,22,"As hie eh magh trooid ny ard-valjyn as ny baljyn-cheerey, gynsaghey as goll er e hoshiaght gys Jerusalem."
Luke,13,23,"Eisht dooyrt fer rish, Hiarn, nee beggan ta er nyn sauail? As dooyrt eh roo."
Luke,13,24,"Streeu-jee shiuush dy gholl stiagh er y ghiat coon: son nee ymmodee, ta mee gra riu, shirrey goll stiagh, agh cha jig eh lhieu."
Luke,13,25,"Keayrt dy vel mainshter y thie er n'irree, as y dorrys dooint, as dy jean shiuish toshiaght dy hassoo er cheu-mooie, as dy chronkal ec y dorrys, gra, Hiarn, Hiarn, foshil dooin; as freggyree eshyn as jir eh riu, Cha nione dou shiu, cre veih ta shiu:"
Luke,13,26,"Eisht gowee shiuish toshiaght dy ghra, Ta shin er n'ee as er n'iu ayns dty enish, as t'ou er n'ynsaghey ayns ny straidyn ain."
Luke,13,27,"Agh jir eshyn, Ta mee ginsh diu, nagh nione dou shiu, cre veih ta shiu: ersooyl-jee voym ooilley shiuish ghrogh-yantee."
